name,label,score
0,0,
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,
11,0,
12,0,
13,0,
14,0,
15,0,
16,0,
17,0,
18,0,
19,0,
20,0,
21,0,
22,0,
23,0,
24,0,
25,0,
26,0,
27,0,
28,0,
29,0,
30,0,
31,0,
32,0,
33,0,
34,0,
35,0,
36,0,
37,0,
38,0,
39,0,
40,0,
41,0,
42,0,
43,0,
44,0,
45,0,
46,0,
47,0,
48,0,
49,0,
50,0,
51,0,
52,0,
53,0,
54,0,
55,0,
56,0,
57,0,
58,0,
59,0,
60,0,
61,0,
62,0,
63,0,
64,0,
65,0,
66,0,
67,0,
68,0,
69,0,
70,0,
71,0,
72,0,
73,0,
74,0,
75,0,
76,0,
77,0,
78,0,
79,0,
80,0,
81,0,
82,0,
83,0,
84,0,
85,0,
86,0,
87,0,
88,0,
89,0,
90,0,
91,0,
92,0,
93,0,
94,0,
95,0,
96,0,
97,0,
98,0,
99,0,
100,0,
101,0,
102,0,
103,0,
104,0,
105,0,
106,0,
107,0,
108,0,
109,0,
110,0,
111,0,
112,0,
113,0,
114,0,
115,0,
116,0,
117,0,
118,0,
119,0,
120,0,
121,0,
122,0,
123,0,
124,0,
125,0,
126,0,
127,0,
128,0,
129,0,
130,0,
131,0,
132,0,
133,0,
134,0,
135,0,
136,0,
137,0,
138,0,
139,0,
140,0,
141,0,
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,
150,0,
151,0,
152,0,
153,0,
154,0,
155,0,
156,0,
157,0,
158,0,
159,0,
160,0,
161,0,
162,0,
163,0,
164,0,
165,0,
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,
187,0,
188,0,
189,0,
190,0,
191,0,
192,0,
193,0,
194,0,
195,0,
196,0,
197,0,
198,0,
199,0,
200,0,
201,0,
202,0,
203,0,
204,0,
205,0,
206,0,
207,0,
208,0,
209,0,
210,0,
211,0,
212,0,
213,0,
214,0,
215,0,
216,0,
217,0,
218,0,
219,0,
220,0,
221,0,
222,0,
223,0,
224,0,
225,0,
226,0,
227,0,
228,1,
229,1,
230,1,
231,1,
232,1,
233,1,
234,1,
235,1,
236,1,
237,1,
238,1,
239,1,
240,1,
241,1,
242,1,
243,1,
244,1,
245,1,
246,1,
247,1,
248,1,
249,1,
250,1,
251,1,
252,1,
253,1,
254,1,
255,1,
256,1,
257,1,
258,1,
259,1,
260,1,
261,1,
262,1,
263,1,
264,1,
265,1,
266,1,
267,1,
268,1,
269,1,
270,1,
271,1,
272,1,
273,1,
274,1,
275,1,
276,1,
277,1,
278,1,
279,1,
280,1,
281,1,
282,1,
283,1,
284,1,
285,1,
286,1,
287,1,
288,1,
289,1,
290,1,
291,1,
292,1,
293,1,
294,1,
295,1,
296,1,
297,1,
298,1,
299,1,
300,1,
301,1,
302,1,
303,1,
304,1,
305,1,
306,1,
307,1,
308,1,
309,1,
310,1,
311,1,
312,1,
313,1,
314,1,
315,1,
316,1,
317,1,
318,1,
319,1,
320,1,
321,1,
322,1,
323,1,
324,1,
325,1,
326,1,
327,1,
328,1,
329,1,
330,1,
331,1,
332,1,
333,1,
334,1,
335,1,
336,1,
337,1,
338,1,
339,1,
340,1,
341,1,
342,1,
343,1,
344,1,
345,1,
346,1,
347,1,
348,1,
349,1,
350,1,
351,1,
352,1,
353,1,
354,1,
355,1,
356,1,
357,1,
358,1,
359,1,
360,1,
361,1,
362,1,
363,1,
364,1,
365,1,
366,1,
367,1,
368,1,
369,1,
370,1,
371,1,
372,1,
373,1,
374,1,
375,1,
376,1,
377,1,
378,1,
379,1,
380,1,
381,1,
382,1,
383,1,
384,1,
385,1,
386,1,
387,1,
388,1,
389,1,
390,1,
391,1,
392,1,
393,1,
394,1,
395,1,
396,1,
397,1,
398,1,
399,1,
400,1,
401,1,
402,1,
403,1,
404,1,
405,1,
406,1,
407,1,
408,1,
409,1,
410,1,
411,1,
412,1,
413,1,
414,1,
415,1,
416,1,
417,1,
418,1,
419,1,
420,1,
421,1,
422,1,
423,1,
424,1,
425,1,
