name,label,score
0,1,
1,1,
2,1,
3,1,
4,1,
5,1,
6,1,
7,1,
8,1,
9,1,
10,1,
11,1,
12,1,
13,1,
14,1,
15,1,
16,1,
17,1,
18,1,
19,1,
20,1,
21,1,
22,1,
23,1,
24,1,
25,1,
26,1,
27,1,
28,1,
29,1,
30,1,
31,1,
32,1,
33,1,
34,1,
35,1,
36,1,
37,1,
38,1,
39,1,
40,1,
41,1,
42,1,
43,1,
44,1,
45,1,
46,1,
47,1,
48,1,
49,1,
50,1,
51,1,
52,1,
53,1,
54,1,
55,1,
56,1,
57,1,
58,1,
59,1,
60,1,
61,1,
62,1,
63,1,
64,1,
65,1,
66,1,
67,1,
68,1,
69,1,
70,0,
71,0,
72,0,
73,0,
74,0,
75,0,
76,0,
77,0,
78,0,
79,0,
80,0,
81,0,
82,0,
83,0,
84,0,
85,0,
86,0,
87,0,
88,0,
89,0,
90,0,
91,0,
92,0,
93,0,
94,0,
95,0,
96,0,
97,0,
98,0,
99,0,
100,0,
101,0,
102,0,
103,0,
104,0,
105,0,
106,0,
107,0,
108,0,
109,0,
110,0,
111,0,
112,0,
113,0,
114,0,
115,0,
116,0,
117,0,
118,0,
119,0,
120,0,
121,0,
122,0,
123,0,
124,0,
125,0,
126,0,
127,0,
128,0,
129,0,
130,0,
131,0,
132,0,
133,0,
134,0,
135,0,
136,0,
137,0,
138,0,
139,0,
140,0,
141,0,
142,0,
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,
150,0,
151,0,
152,0,
153,0,
154,0,
155,0,
156,0,
157,0,
158,0,
159,0,
160,0,
161,0,
162,0,
163,0,
164,0,
165,0,
166,0,
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,
180,0,
181,0,
182,0,
183,0,
184,0,
185,0,
186,0,
187,0,
188,0,
189,0,
190,0,
191,0,
192,0,
193,0,
194,0,
195,0,
196,0,
197,0,
198,0,
199,0,
200,0,
201,0,
202,0,
203,0,
204,0,
205,0,
206,0,
207,0,
208,0,
209,0,
210,0,
211,0,
212,0,
213,0,
214,0,
215,0,
216,0,
217,0,
218,0,
219,0,
220,0,
221,0,
222,0,
223,0,
224,0,
225,0,
226,0,
227,0,
228,0,
229,0,
230,0,
231,0,
232,0,
233,0,
234,0,
235,0,
236,0,
237,0,
238,0,
239,0,
240,0,
241,0,
242,0,
243,0,
244,0,
245,0,
246,0,
247,0,
248,0,
249,0,
250,0,
251,0,
252,0,
253,0,
254,0,
255,0,
256,0,
257,0,
258,0,
259,0,
260,0,
261,0,
262,1,
263,1,
264,1,
265,1,
266,1,
267,1,
268,1,
269,1,
270,1,
271,1,
272,1,
273,1,
274,1,
275,1,
276,1,
277,1,
278,1,
279,1,
280,1,
281,1,
282,1,
283,1,
284,1,
285,1,
286,1,
287,1,
288,1,
289,1,
290,1,
291,1,
292,1,
293,1,
294,1,
295,1,
296,1,
297,1,
298,1,
299,1,
300,1,
301,1,
302,1,
303,1,
304,1,
305,1,
306,1,
307,1,
308,1,
309,1,
310,1,
311,1,
312,1,
313,1,
314,1,
315,1,
316,1,
317,1,
318,1,
319,1,
320,1,
321,1,
322,1,
323,1,
324,1,
325,1,
326,1,
327,1,
328,1,
329,1,
330,1,
331,1,
332,1,
333,1,
334,1,
335,1,
336,1,
337,1,
338,1,
339,1,
340,1,
341,1,
342,1,
343,1,
344,1,
345,1,
346,1,
347,1,
348,1,
349,1,
350,1,
351,1,
352,1,
353,1,
354,1,
355,1,
356,1,
357,1,
358,1,
359,1,
360,1,
361,1,
362,1,
363,1,
364,1,
365,1,
366,1,
367,1,
368,1,
369,1,
370,1,
371,1,
372,1,
373,1,
374,1,
375,1,
376,1,
377,1,
378,1,
379,1,
380,1,
381,1,
382,1,
383,1,
384,1,
385,1,
386,1,
387,1,
388,1,
389,1,
390,1,
391,1,
392,1,
393,1,
394,1,
395,1,
396,1,
397,1,
398,1,
399,1,
400,1,
401,1,
402,1,
403,1,
404,1,
405,1,
406,1,
407,1,
408,1,
409,1,
410,1,
411,1,
412,1,
413,1,
414,1,
415,1,
416,1,
417,1,
418,1,
419,1,
420,1,
421,1,
422,1,
423,1,
424,1,
425,1,
426,1,
427,1,
428,1,
429,1,
430,1,
431,1,
432,1,
433,1,
434,1,
435,1,
436,1,
437,1,
438,1,
439,1,
440,1,
441,1,
442,1,
443,1,
444,1,
445,1,
446,1,
447,1,
448,1,
449,1,
450,1,
451,1,
452,1,
453,1,
454,1,
455,1,
456,1,
457,1,
458,1,
459,1,
460,1,
461,1,
462,1,
463,1,
464,1,
465,1,
466,1,
467,1,
468,1,
469,1,
470,1,
471,1,
472,1,
473,1,
474,1,
475,1,
476,1,
477,1,
478,1,
479,1,
480,1,
481,1,
482,1,
483,1,
484,1,
485,1,
486,1,
487,1,
488,1,
489,1,
490,1,
491,1,
492,1,
493,1,
494,1,
495,1,
496,1,
497,1,
498,1,
499,1,
500,1,
501,1,
502,1,
503,1,
504,1,
505,1,
506,1,
507,1,
508,1,
509,1,
510,1,
511,1,
512,1,
513,1,
514,1,
515,1,
516,1,
517,1,
518,1,
519,1,
520,1,
521,1,
522,1,
523,1,
524,1,
525,1,
526,1,
527,1,
528,1,
529,1,
530,1,
531,1,
532,1,
533,1,
534,1,
535,1,
536,1,
537,1,
538,1,
539,1,
540,1,
541,1,
542,1,
543,1,
544,1,
545,1,
546,1,
547,1,
548,1,
549,1,
550,1,
551,1,
552,1,
553,1,
554,1,
555,1,
556,1,
557,1,
558,1,
559,1,
560,1,
561,1,
562,1,
563,1,
564,1,
565,1,
566,1,
567,1,
568,1,
569,1,
570,1,
571,1,
572,1,
573,1,
574,1,
575,1,
576,1,
577,1,
578,1,
579,1,
580,1,
581,1,
582,1,
583,1,
584,1,
585,1,
586,1,
587,1,
588,1,
589,1,
590,1,
591,1,
592,1,
593,1,
594,1,
595,1,
596,1,
597,1,
598,1,
599,1,
600,1,
601,1,
602,1,
603,1,
604,1,
605,1,
606,1,
607,1,
608,1,
609,1,
610,1,
611,1,
612,1,
613,1,
614,1,
615,1,
616,1,
617,1,
618,1,
619,1,
620,1,
621,1,
622,1,
623,1,
624,1,
625,1,
626,1,
627,1,
628,1,
629,1,
630,1,
631,1,
632,1,
633,1,
634,1,
635,1,
636,1,
637,1,
638,1,
639,1,
640,1,
641,1,
642,1,
643,1,
644,1,
645,1,
646,1,
647,1,
648,1,
649,1,
